time,open,high,low,close,volume,bid,ask
2019-11-03 00:00:00,1512.838,1514.707,1456.2,1458.943,297433.0,1458.943,1458.943
2019-11-10 00:00:00,1460.307,1474.549,1445.578,1467.719,284322.0,1467.719,1467.719
2019-11-17 00:00:00,1467.963,1478.743,1456.334,1461.986,288750.0,1461.986,1461.986
2019-11-24 00:00:00,1460.59,1466.444,1449.895,1463.914,223812.0,1463.914,1463.914
2019-12-01 00:00:00,1462.603,1483.956,1453.917,1459.856,289278.0,1459.856,1459.856
2019-12-08 00:00:00,1458.717,1486.641,1458.71,1475.616,277419.0,1475.616,1475.616
2019-12-15 00:00:00,1474.939,1481.614,1470.436,1477.897,230641.0,1477.897,1477.897
2019-12-22 00:00:00,1477.946,1515.222,1477.448,1510.913,200297.0,1510.913,1510.913
2019-12-29 00:00:00,1511.309,1553.419,1510.741,1551.883,253128.0,1551.883,1551.883
2020-01-05 00:00:00,1576.329,1611.365,1540.211,1561.958,388921.0,1561.958,1561.958
2020-01-12 00:00:00,1559.714,1561.156,1535.834,1557.33,289226.0,1557.33,1557.33
2020-01-19 00:00:00,1558.947,1575.728,1546.314,1571.333,267859.0,1571.333,1571.333
2020-01-26 00:00:00,1581.234,1590.317,1563.318,1588.804,313683.0,1588.804,1588.804
2020-02-02 00:00:00,1588.544,1592.017,1547.479,1570.145,305418.0,1570.145,1570.145
2020-02-09 00:00:00,1569.258,1584.899,1561.82,1583.991,262071.0,1583.991,1583.991
2020-02-16 00:00:00,1581.444,1649.102,1578.824,1643.319,273871.0,1643.319,1643.319
2020-02-23 00:00:00,1659.76,1689.213,1562.889,1586.023,536327.0,1586.023,1586.023
2020-03-01 00:00:00,1582.112,1691.979,1575.451,1674.32,526139.0,1674.32,1674.32
2020-03-08 00:00:00,1696.28,1703.179,1504.669,1529.245,766554.0,1529.245,1529.245
2020-03-15 00:00:00,1551.879,1575.37,1451.281,1498.718,984668.0,1498.718,1498.718
2020-03-22 00:00:00,1502.2,1641.8,1482.773,1622.911,401679.0,1622.911,1622.911
2020-03-29 00:00:00,1628.767,1630.463,1569.183,1615.567,297956.0,1615.567,1615.567
2020-04-05 00:00:00,1613.913,1689.431,1607.546,1682.944,251116.0,1682.944,1682.944
2020-04-12 00:00:00,1684.492,1746.579,1679.135,1683.655,477517.0,1683.655,1683.655
2020-04-19 00:00:00,1682.777,1738.308,1660.127,1727.93,576774.0,1727.93,1727.93
2020-04-26 00:00:00,1721.908,1726.275,1670.131,1700.028,569555.0,1700.028,1700.028
2020-05-03 00:00:00,1698.504,1722.819,1681.89,1702.329,460226.0,1702.329,1702.329
2020-05-10 00:00:00,1702.072,1750.93,1686.864,1741.974,439925.0,1741.974,1741.974
2020-05-17 00:00:00,1747.441,1764.715,1716.751,1734.06,429334.0,1734.06,1734.06
2020-05-24 00:00:00,1731.595,1737.277,1693.423,1729.475,375723.0,1729.475,1729.475
2020-05-31 00:00:00,1733.361,1744.836,1670.51,1685.512,473356.0,1685.512,1685.512
2020-06-07 00:00:00,1681.207,1744.536,1677.301,1730.552,451023.0,1730.552,1730.552
2020-06-14 00:00:00,1730.841,1745.142,1703.902,1743.537,434918.0,1743.537,1743.537
2020-06-21 00:00:00,1746.411,1779.247,1742.326,1771.28,469233.0,1771.28,1771.28
2020-06-28 00:00:00,1770.599,1789.089,1757.464,1775.703,384143.0,1775.703,1775.703
2020-07-05 00:00:00,1773.537,1817.833,1769.855,1798.621,407809.0,1798.621,1798.621
2020-07-12 00:00:00,1799.343,1814.553,1790.404,1809.765,388559.0,1809.765,1809.765
2020-07-19 00:00:00,1808.109,1906.4,1805.658,1901.143,472350.0,1901.143,1901.143
2020-07-26 00:00:00,1902.646,1982.318,1902.646,1974.958,624254.0,1974.958,1974.958
2020-08-02 00:00:00,1982.988,2073.682,1960.418,2034.818,614701.0,2034.818,2034.818
2020-08-09 00:00:00,2026.671,2049.797,1863.593,1944.376,856032.0,1944.376,1944.376
2020-08-16 00:00:00,1944.835,2015.39,1911.464,1940.113,752708.0,1940.113,1940.113
2020-08-23 00:00:00,1936.426,1976.439,1902.613,1964.591,623395.0,1964.591,1964.591
2020-08-30 00:00:00,1968.915,1992.297,1916.114,1933.518,684771.0,1933.518,1933.518
2020-09-06 00:00:00,1932.511,1966.486,1906.368,1939.938,491369.0,1939.938,1939.938
2020-09-13 00:00:00,1937.168,1973.421,1932.831,1950.013,398689.0,1950.013,1950.013
2020-09-20 00:00:00,1949.641,1955.412,1848.076,1861.155,549888.0,1861.155,1861.155
2020-09-27 00:00:00,1862.899,1916.982,1848.204,1898.723,470849.0,1898.723,1898.723
2020-10-04 00:00:00,1903.345,1930.444,1872.69,1930.147,423918.0,1930.147,1930.147
2020-10-11 00:00:00,1926.646,1933.178,1882.401,1898.825,439488.0,1898.825,1898.825
